,regno,page,word,x,y,w,h,conf
484,0002,4,Allgintor ,1117,2643,210,83,0.8999999761581421
485,0002,4,register ,1407,2647,186,83,0.9100000262260437
486,0002,4,10,178,2922,77,140,0.8299999833106995
487,0002,4,. ,274,2924,41,140,0.9100000262260437
488,0002,4,Base ,333,2925,157,140,0.949999988079071
489,0002,4,melessing ,509,2928,362,141,0.6100000143051147
490,0002,4,regitu,903,2936,228,141,0.6100000143051147
491,0002,4,. ,1120,2941,41,140,0.8399999737739563
492,0002,4,In ,396,3098,66,139,0.33000001311302185
493,0002,4,this ,532,3098,127,139,0.2800000011920929
494,0002,4,acelersing ,734,3098,278,139,0.5099999904632568
495,0002,4,code ,1076,3098,168,139,0.3799999952316284
496,0002,4,we ,1295,3098,130,139,0.2199999988079071
497,0002,4,wsi ,1461,3098,115,139,0.27000001072883606
498,0002,4,leive ,1665,3098,117,139,0.8399999737739563
499,0002,4,regjeder ,1829,3098,226,139,0.6600000262260437
500,0002,4,and ,204,3255,131,153,0.9800000190734863
501,0002,4,live ,394,3255,119,153,0.7599999904632568
502,0002,4,bionde ,558,3255,224,153,0.2800000011920929
503,0002,4,by ,798,3255,114,153,0.8199999928474426
504,0002,4,an ,952,3255,114,153,0.5400000214576721
505,0002,4,offset,1149,3255,191,153,0.7900000214576721
506,0002,4,. ,1371,3255,45,153,0.550000011920929
507,0002,5,3,-8,713,27,94,0.9900000095367432
508,0002,5,. ,49,714,27,94,0.9900000095367432
509,0002,5,Condition ,208,719,250,95,0.949999988079071
510,0002,5,code,541,730,113,94,0.699999988079071
511,0002,5,: ,663,734,27,94,0.8899999856948853
512,0002,5,16 ,349,884,60,81,0.550000011920929
513,0002,5,is ,460,884,44,80,0.44999998807907104
514,0002,5,used ,565,882,103,81,0.7799999713897705
515,0002,5,for ,758,881,58,80,0.949999988079071
516,0002,5,checking ,934,879,218,81,0.9300000071525574
517,0002,5,conditions,1272,877,260,80,0.9300000071525574
518,0002,5,. ,1532,875,23,80,0.9900000095367432
519,0002,5,rs ,1600,874,44,80,0.6299999952316284
520,0002,5,assembly ,1710,873,217,81,0.8199999928474426
521,0002,5,erage,2162,896,113,72,0.9599999785423279
522,0002,5,. ,2282,896,20,72,0.8399999737739563
523,0002,5,such ,174,1041,129,140,0.9100000262260437
524,0002,5,as ,379,1038,79,140,0.9800000190734863
525,0002,5,CMP ,528,1037,140,140,0.6499999761581421
526,0002,5,", ",715,1035,41,139,0.5600000023841858
527,0002,5,EQuI ,782,1034,163,140,0.6800000071525574
528,0002,5,those ,1076,1031,137,140,0.7699999809265137
529,0002,5,in ,1272,1029,54,139,0.5899999737739563
530,0002,5,this ,1443,1027,108,140,0.9300000071525574
531,0002,5,two ,1620,1025,119,139,0.9399999976158142
532,0002,5,opcoces ,1761,1023,232,140,0.7200000286102295
533,0002,5,are ,2019,1020,101,140,0.8999999761581421
534,0002,5,using ,2127,1019,157,140,0.9399999976158142
535,0002,5,in ,155,1225,52,140,0.9900000095367432
536,0002,5,assembly ,261,1223,289,140,0.949999988079071
537,0002,5,language,592,1217,292,140,0.949999988079071
538,0002,5,", ",907,1212,41,139,0.7900000214576721
539,0002,5,CMP ,1003,1210,139,139,0.6000000238418579
540,0002,5,& ,1203,1206,41,139,0.5199999809265137
541,0002,5,ewed ,1339,1204,156,139,0.6000000238418579
542,0002,5,for ,1565,1200,99,139,0.7799999713897705
543,0002,5,compare ,1734,1196,235,140,0.9300000071525574
544,0002,5,two ,2038,1191,100,140,0.9900000095367432
545,0002,5,number ,2179,1189,199,139,0.9399999976158142
546,0002,5,or ,173,1396,59,102,0.6800000071525574
547,0002,5,date,294,1396,130,102,0.8399999737739563
548,0002,5,. ,453,1396,29,102,0.8899999856948853
549,0002,5,tQui ,156,1513,172,132,0.9100000262260437
550,0002,5,es ,374,1511,74,132,0.5699999928474426
551,0002,5,cused ,513,1510,148,132,0.800000011920929
552,0002,5,for ,739,1508,75,132,0.9100000262260437
553,0002,5,checking ,899,1507,240,132,0.9399999976158142
554,0002,5,the ,1204,1504,77,132,0.9900000095367432
555,0002,5,given ,1356,1503,124,132,0.9100000262260437
556,0002,5,data ,1544,1501,121,132,0.8299999833106995
557,0002,5,are ,1704,1500,94,132,0.8899999856948853
558,0002,5,equal ,1823,1499,167,132,0.8999999761581421
